class	tweet
1	diet drug meridia may cause heart attack and stroke last friday, the diet drug meridia was pulled ,,,
0	somebody. anybody. please bring a vyvanse.
0	it's albuterol or enex, yeah?
1	fuckin albuterol makes me feel like i'm on meth
0	i like to tip imodium ad and discover it. i just called my friend cleaning. he is so twix! i have black eyes and hazel hair.
0	great luddite response. no tamiflu med?
0	next time drink miralax so it just bypasses through faster! if you really want to eat it (:
1	my hopes &amp; dreams of my itchy legs totally fading with new synthroid dose has been crushed. back with a vengeance &amp; literally in tears.
0	cymbalta can help.
0	havent smoked without having taken a vyvanse before in a minute.. zzzzzzzzz
0	i'm going to take an eliquis and bleed out
1	this metformin is giving me the worst period cramps in my whole life!
0	yeah, fluoxetine but it doesn't help much
0	i work with a lot of the exelon nuclear staff. these are great people that work hard and really care.
0	i'm a 'difficult bleeder' and really difficult to find a vein. they do monitor the site though. with my humira i must alternate
0	dominique wilkins doing victoza commercials now?
0	emphasis that tofacitinib is not necessarily safer just bc of oral availability - more data is needed to determine place in therapy
1	i haven't had an orgasm in a long time.. wtf..
1	have been in a lot of pain all day though and i feel and look like a zombie. seroquel is quite an annoying medication, ugh. -.-
0	rt : comparison of antipsychotics in patients over with psychiatric disorders. quetiapine least safe
0	i couldnt help it &amp; i read everything on google. get me some prozac now.
0	miss the advair hahaha
0	if using blood thinner pradaxa see april , episode with lisa. laflamme and get informed
0	gotta love big pharma... why does the name latuda sound like the name of a frontal lobotomy procedure?
0	y'all. i'm trying to eat before i start this metformin tomorrow.
0	great cipro advertised my company for interested bidders.
1	attempts at lamotrigine withdrawal, commuting by train every day and being back at work in a new role
1	why can't i sleep like a normal person. oh yeah because i suffer from insomnia and trazodone gives me headaches
0	in the 's people took acid to make the world weird. now the world is weird, people take prozac to make it normal.
0	i stopped taking my trazodone so bring on another sleepless night
1	zoloft was just as bad as effer. it made me more depressed and more suicidal. i don't want it.
0	how to plant a house in seconds: ventolin hfa
0	gotta sell some xarelto today.
1	so it fucking turns out that a side effect of effer is a loss of appetite
0	vyvanse for work is such a good idea damn
0	it's mainly because i get to see my psych today after weeks!! also did i tell you that my gp put me on fluoxetine??
0	i'm popping this nuvaring out in october ... it's time for momma nay..
0	thank you science for fluticasone
1	coming off of cymbalta has been the most exhausting eerience. and it isn't even over
0	"""take me down to paradise city. i guess. feels like forever ago someone sat next to me on the couch though."" - paxil rose"
0	i've nvr been on gilenya, but i switched from betaseron tecfidera one year ago &amp; have had no hospitalizations since
0	i started wearing nicotine patches as a way of easing myself into a smoking habit.
1	za doze ama? rt : ventolin has crazy effects walai /o\
0	we represent people injured by dangerous drugs &amp; vaccines including: ssri drugs: paxil, zoloft, effer, celexa, lexapro, &amp; prozac.
0	antara takut sama brave sih.. hmm brave if god leads me.. brave if god hold my hand...
1	trying to force myself to sleep on adderall is fucking impossible.
0	well it looks like i won't have to retake that interim class.
0	does anyone have an advair discus i could use while i apply for one? my lungs aren't doing so well. i'll trade you for a high five &amp; a beer.
1	trazodone makes me hungry. prop my eyelids open with toothpicks and drive me to a buffet?
1	i ain't trying to take this seroquel yet. i'm not ready to be sedated and completely unconscious till tomorrow.
0	rt : -finish throat lozenge. -record here's the thing for . -invent renewable energy source using …
1	i don't know what that has to do w/ me. avelox has hurt my connective tissue,lungs and thyroid. i guess i should feel lucky
1	i think it could be lowering my blood sugar too much. i take onglyza (5 mg) in the morns with metformin (1000 mg).
1	does cipro make anyone's else's brain turn to mush or am i actually just going crazy?
1	it helped me enormously with seroquel withdrawal but it makes benzo withdrawal much worse.
0	rt : i just popped my first lozenge! wow! can we extend handsome tuesday til saturday? …
0	brian vickers is doing a xarelto commercial now.
0	a life without adderall is hardly a life at all..
0	rt : 1 day rivaroxaban diary. doctor has phoned. seeing a heart specialist dr on wednesday. have to continue taking tablets …
0	there are a variety of treatments, the simplest being advair because it's prophylactic. i use it because the dogs bother me
0	exactly jah..risedronat nu once a weekrt : ristonat itu actonel nyh phapros yaah !!!
0	viagra and spiriva (copd) with big ad buys during postseason. if this is baseball's demographic, rob manfred had better get real creative.
0	cymbalta is not for everyone. you must consult your doctor before using cymbalta.
0	i'm more surprised at how reasonable fda was in accepting $bmy elanation for eliquis clincal data bungle in china than fact it occurred.
1	mine because of humira &amp; now my reactions to remicade. lovely biologics, i tip my hat to thee.
0	"victoza commercial warns ""do not take victoza if u r allergic victoza."" thank u ."
0	the girl from la beside me at the superjam offering me a throat lozenge because i was losing my voice.
1	thank god it is finally get cooler in london. i have been melting all day! i wonder if my medication reduces my tolerance to heat?
0	the combination of varenicline (champi and nicotine replacement therapy is more effective than champix alone for quitting smoking.
0	ill take some prozac some percs some morphine and ummm why the fuck not, throw some promethazine in the bag
1	the levaquin is very strong. not too many side effects for dad. it just takes away all his strength.
0	ventolin shots... still grateful for life
0	between the launch of esomeprazole in and , the drug has netted astrazeneca about $14.4 billion. $$
0	rt : report: a fixed-dose regimen of dabigatran for ischemic stroke may be ineffective in pts with severe obesity.
0	atomoxetine is lecturer-dependent attending activity.
0	ouch jab mark from yesterday
1	i took victoza and the sick feeling does ease and stop. i found taking in evening helped.
0	how about giving both uloric and mtx to non-english reading patient prior to any rheum eval ranks up with bad practices too
1	headaches suck i wanna curl up &amp; cry.
0	mg of metoprolol washed down with cold beer. probably not clever.
1	the gabapentin is making me tired and the tramadol is making me light headed. am ok if busy but if not....
0	is there is any scientific evidence of need of giving tobramycin alongwith moxifloxacin for corneal abscesses.
0	substituting my adderall for caffeine pills this morning....this will be a disaster
0	tamoxifen is an estrogen receptor agonist in the uterus. raloxifene is an estrogen receptor antagonist in the uterus. [ty ed]
0	"maybe ""bathroom"" was looking for one and ""larp"" needed a lozenge. wake up, helms!"
0	of the finalists there's a commendation for tysabri &amp; avonex by dice med comms for biogen idec
1	. at last, a good side effect. couldn't go back on seroquel due to diabetes risk.
0	"rt : xarelto commercial just said ""and can lead to death"" tf ain't nobody gon try yo pills now"
0	i found that with olanzapine, been much better since being on lythium x
0	fbi chicago stole seven mg bystolic pills from my husband (taken for high blood pressure)....
0	dude i was doing that all day after my first class but thanks to fluticasone no more sniff-sniff well for now i guess
